date	treat	ogroup	og	pars	model	imp	clk	ctr	auc	mse	nmse	xe	nxe	day
2015-01-01	1	Announcement_Education	AE	ba	by.gr	68944	897	0.0130105592944999	0.739636667113439	0.0130052	0.838294149666631	0.135066	1.94571029856719	2015-01-01
2015-01-01	1	Other_Device_Product	ODP	ba	by.gr	207270	1733	0.00836107492642447	0.739636667113439	0.00835771	0.824077181657933	0.0961687	1.98996570423175	2015-01-01
2015-01-01	1	other	oth	ba	by.gr	1487600	3591	0.00241395536434525	0.739636667113439	0.00241395	0.80725270713767	0.0350629	2.06754474133238	2015-01-01
2015-01-01	1	Portfolio_Awareness	PA	ba	by.gr	10251010	10884	0.00106174903741192	0.739636667113439	0.00106132	0.801975087599505	0.0133956	1.60775427076858	2015-01-01
2015-01-01	1	Pre_Order_Phone	POP	ba	by.gr	68836	905	0.0131471904236156	0.739636667113439	0.0131422	0.838813111657313	0.136602	1.95123245239101	2015-01-01
2015-01-01	1	Promote_Services	PS	ba	by.gr	352852	1471	0.00416888667203247	0.739636667113439	0.00416762	0.811643683005691	0.0538401	1.99362539255738	2015-01-01
2015-01-01	1	Rate_Plan_Education	RPE	ba	by.gr	424857	3573	0.00840988850366123	0.739636667113439	0.00840636	0.824174270292783	0.0866777	1.78496852366291	2015-01-01
2015-01-01	1	Upgrade_Services	US	ba	by.gr	2464088	7936	0.0032206641970579	0.739636667113439	0.00321897	0.808109993214426	0.0352588	1.62511531511968	2015-01-01
2015-01-01	0	other	oth	ba	by.gr	96005	231	0.0024061246810062	0.739636667113439	0.00240616	0.807279926818248	0.0357043	2.11124024774601	2015-01-01
2015-01-01	0	Portfolio_Awareness	PA	ba	by.gr	642824	601	0.000934937090089978	0.739636667113439	0.000934531	0.801503166106898	0.0115664	1.5513467735678	2015-01-01
2015-01-01	0	Rate_Plan_Education	RPE	ba	by.gr	24720	215	0.00869741100323625	0.739636667113439	0.00869365	0.825012493222551	0.0896352	1.79534875381832	2015-01-01
2015-01-01	0	Upgrade_Services	US	ba	by.gr	145881	461	0.00316010995263263	0.739636667113439	0.00315845	0.807929538505288	0.0345196	1.61696929260733	2015-01-01
2015-01-01	1	Announcement_Education	AE	ba	oa	68944	897	0.0130105592944999	0.668669903170027	0.0130057	0.838410960409628	0.161892	2.33215562506952	2015-01-01
2015-01-01	1	Other_Device_Product	ODP	ba	oa	207270	1733	0.00836107492642447	0.668669903170027	0.00835765	0.824055471807878	0.101657	2.10353205975631	2015-01-01
2015-01-01	1	other	oth	ba	oa	1487600	3591	0.00241395536434525	0.668669903170027	0.00241298	0.806044299703414	0.0287821	1.6971864705858	2015-01-01
2015-01-01	1	Portfolio_Awareness	PA	ba	oa	10251010	10884	0.00106174903741192	0.668669903170027	0.00106129	0.801890231710021	0.0123981	1.48803325154648	2015-01-01
2015-01-01	1	Pre_Order_Phone	POP	ba	oa	68836	905	0.0131471904236156	0.668669903170027	0.0131416	0.838674376295883	0.156262	2.23205725740124	2015-01-01
2015-01-01	1	Promote_Services	PS	ba	oa	352852	1471	0.00416888667203247	0.668669903170027	0.00416728	0.811397989095924	0.0524289	1.94137058333568	2015-01-01
2015-01-01	1	Rate_Plan_Education	RPE	ba	oa	424857	3573	0.00840988850366123	0.668669903170027	0.00840704	0.824418899181363	0.0980294	2.01873600007338	2015-01-01
2015-01-01	1	Upgrade_Services	US	ba	oa	2464088	7936	0.0032206641970579	0.668669903170027	0.00321929	0.808409031477544	0.0392647	1.80975147519427	2015-01-01
2015-01-01	0	other	oth	ba	oa	96005	231	0.0024061246810062	0.668669903170027	0.0024049	0.80570514679207	0.0281406	1.66398913620268	2015-01-01
2015-01-01	0	Portfolio_Awareness	PA	ba	oa	642824	601	0.000934937090089978	0.668669903170027	0.000934518	0.801461413033796	0.0105621	1.41664474314397	2015-01-01
2015-01-01	0	Rate_Plan_Education	RPE	ba	oa	24720	215	0.00869741100323625	0.668669903170027	0.00869393	0.825109921057591	0.0972772	1.94841423676118	2015-01-01
2015-01-01	0	Upgrade_Services	US	ba	oa	145881	461	0.00316010995263263	0.668669903170027	0.00315881	0.808272382189329	0.038969	1.82538836961075	2015-01-01
2015-01-01	1	Announcement_Education	AE	ol	by.gr	68944	897	0.0130105592944999	0.730907393513934	0.0130056	0.838387598261029	0.134382	1.93585685029583	2015-01-01
2015-01-01	1	Other_Device_Product	ODP	ol	by.gr	207270	1733	0.00836107492642447	0.730907393513934	0.00836076	0.825180765702373	0.100711	2.08395700512624	2015-01-01
2015-01-01	1	other	oth	ol	by.gr	1487600	3591	0.00241395536434525	0.730907393513934	0.00241374	0.806991093157058	0.0392576	2.3148925056778	2015-01-01
2015-01-01	1	Portfolio_Awareness	PA	ol	by.gr	10251010	10884	0.00106174903741192	0.730907393513934	0.00106103	0.801154814001153	0.0107488	1.29008249765873	2015-01-01
2015-01-01	1	Pre_Order_Phone	POP	ol	by.gr	68836	905	0.0131471904236156	0.730907393513934	0.0131467	0.839853626868043	0.146557	2.09343036357498	2015-01-01
2015-01-01	1	Promote_Services	PS	ol	by.gr	352852	1471	0.00416888667203247	0.730907393513934	0.00416694	0.811152295186157	0.0461753	1.70980831367242	2015-01-01
2015-01-01	1	Rate_Plan_Education	RPE	ol	by.gr	424857	3573	0.00840988850366123	0.730907393513934	0.00840769	0.824652735618976	0.173176	3.56624263280922	2015-01-01
2015-01-01	1	Upgrade_Services	US	ol	by.gr	2464088	7936	0.0032206641970579	0.730907393513934	0.00321891	0.808053923540092	0.0330809	1.52473360488566	2015-01-01
2015-01-01	0	other	oth	ol	by.gr	96005	231	0.0024061246810062	0.730907393513934	0.00240582	0.806854986176264	0.0405215	2.39608735359719	2015-01-01
2015-01-01	0	Portfolio_Awareness	PA	ol	by.gr	642824	601	0.000934937090089978	0.730907393513934	0.000934336	0.800876870010363	0.00949406	1.27339356662912	2015-01-01
2015-01-01	0	Rate_Plan_Education	RPE	ol	by.gr	24720	215	0.00869741100323625	0.730907393513934	0.00869489	0.82544395934916	0.16875	3.37997909534248	2015-01-01
2015-01-01	0	Upgrade_Services	US	ol	by.gr	145881	461	0.00316010995263263	0.730907393513934	0.00315841	0.807891444762617	0.0324232	1.51876959084306	2015-01-01
2015-01-01	1	Announcement_Education	AE	ol	oa	68944	897	0.0130105592944999	0.746162923414054	0.0130058	0.838434322558228	0.173776	2.50335208597139	2015-01-01
2015-01-01	1	Other_Device_Product	ODP	ol	oa	207270	1733	0.00836107492642447	0.746162923414054	0.00835769	0.824069945041248	0.10367	2.1451859550738	2015-01-01
2015-01-01	1	other	oth	ol	oa	1487600	3591	0.00241395536434525	0.746162923414054	0.00241291	0.805957095043209	0.029632	1.7473022988732	2015-01-01
2015-01-01	1	Portfolio_Awareness	PA	ol	oa	10251010	10884	0.00106174903741192	0.746162923414054	0.00106125	0.801777090524041	0.0123964	1.48782921572424	2015-01-01
2015-01-01	1	Pre_Order_Phone	POP	ol	oa	68836	905	0.0131471904236156	0.746162923414054	0.0131419	0.838743743976597	0.160271	2.28932209174946	2015-01-01
2015-01-01	1	Promote_Services	PS	ol	oa	352852	1471	0.00416888667203247	0.746162923414054	0.00416719	0.811332952472751	0.0511535	1.89414426269981	2015-01-01
2015-01-01	1	Rate_Plan_Education	RPE	ol	oa	424857	3573	0.00840988850366123	0.746162923414054	0.00839798	0.821159578989406	0.0763796	1.57289801009906	2015-01-01
2015-01-01	1	Upgrade_Services	US	ol	oa	2464088	7936	0.0032206641970579	0.746162923414054	0.00321923	0.808352961803209	0.0366699	1.69015440383414	2015-01-01
2015-01-01	0	other	oth	ol	oa	96005	231	0.0024061246810062	0.746162923414054	0.00240485	0.805642655521189	0.0293865	1.73766077308302	2015-01-01
2015-01-01	0	Portfolio_Awareness	PA	ol	oa	642824	601	0.000934937090089978	0.746162923414054	0.000934492	0.80137790688759	0.0106187	1.42423623465248	2015-01-01
2015-01-01	0	Rate_Plan_Education	RPE	ol	oa	24720	215	0.00869741100323625	0.746162923414054	0.00868564	0.822225361227277	0.0776679	1.55564964965422	2015-01-01
2015-01-01	0	Upgrade_Services	US	ol	oa	145881	461	0.00316010995263263	0.746162923414054	0.00315879	0.808253335317994	0.0365212	1.71072836675891	2015-01-01
2015-01-02	1	Announcement_Education	AE	ba	by.gr	96727	1502	0.0155282392713513	0.795126535317371	0.0155223	0.846153961702521	0.162805	2.0329370807308	2015-01-02
2015-01-02	1	Other_Device_Product	ODP	ba	by.gr	289583	2317	0.00800116028910537	0.795126535317371	0.00799779	0.822923218073513	0.0889477	1.90874822836004	2015-01-02
2015-01-02	1	other	oth	ba	by.gr	1735974	4578	0.0026371362704741	0.795126535317371	0.00263712	0.80791376924639	0.0382703	2.09205816399304	2015-01-02
2015-01-02	1	Portfolio_Awareness	PA	ba	by.gr	11221689	12305	0.00109653725031945	0.795126535317371	0.00109609	0.802068254153036	0.0142696	1.66516269900644	2015-01-02
2015-01-02	1	Pre_Order_Phone	POP	ba	by.gr	96207	1297	0.0134813475110959	0.795126535317371	0.0134762	0.83983560616637	0.14114	1.97545619746755	2015-01-02
2015-01-02	1	Promote_Services	PS	ba	by.gr	394615	1772	0.00449045271973949	0.795126535317371	0.00448928	0.812745114096443	0.0611799	2.12763739875431	2015-01-02
2015-01-02	1	Rate_Plan_Education	RPE	ba	by.gr	458131	4296	0.00937723053013221	0.795126535317371	0.00937348	0.82718674379229	0.0989499	1.86276761596997	2015-01-02
2015-01-02	1	Upgrade_Services	US	ba	by.gr	2594896	9187	0.00354041163884795	0.795126535317371	0.00353858	0.809101401789951	0.0389835	1.65784986894788	2015-01-02
2015-01-02	0	Announcement_Education	AE	ba	by.gr	6124	104	0.0169823644676682	0.795126535317371	0.016975	0.850503805903399	0.176934	2.05616891417883	2015-01-02
2015-01-02	0	Other_Device_Product	ODP	ba	by.gr	18121	130	0.00717399702003201	0.795126535317371	0.00717093	0.820385680873937	0.0825779	1.93989086594103	2015-01-02
2015-01-02	0	other	oth	ba	by.gr	108429	270	0.00249010873474808	0.795126535317371	0.0024901	0.807478424962232	0.0356953	2.04953691536246	2015-01-02
2015-01-02	0	Portfolio_Awareness	PA	ba	by.gr	682611	648	0.000949296158426981	0.795126535317371	0.000948937	0.801714490604069	0.0123792	1.6383819957612	2015-01-02
2015-01-02	0	Rate_Plan_Education	RPE	ba	by.gr	26480	233	0.00879909365558912	0.795126535317371	0.00879464	0.825099687398241	0.0906285	1.79792355885659	2015-01-02
2015-01-02	0	Upgrade_Services	US	ba	by.gr	155747	468	0.00300487328808902	0.795126535317371	0.00300346	0.807626540626836	0.0331565	1.62124838152398	2015-01-02
2015-01-02	1	Announcement_Education	AE	ba	oa	96727	1502	0.0155282392713513	0.716137077013655	0.0155231	0.846310956681961	0.193274	2.41340180793688	2015-01-02
2015-01-02	1	Other_Device_Product	ODP	ba	oa	289583	2317	0.00800116028910537	0.716137077013655	0.00799771	0.822892980488199	0.0958342	2.05652714422409	2015-01-02
2015-01-02	1	other	oth	ba	oa	1735974	4578	0.0026371362704741	0.716137077013655	0.00263605	0.806693321283045	0.0318258	1.73976751464216	2015-01-02
2015-01-02	1	Portfolio_Awareness	PA	ba	oa	11221689	12305	0.00109653725031945	0.716137077013655	0.00109607	0.802013476383799	0.013318	1.55411762245387	2015-01-02
2015-01-02	1	Pre_Order_Phone	POP	ba	oa	96207	1297	0.0134813475110959	0.716137077013655	0.0134754	0.839655149621874	0.158642	2.22042172366903	2015-01-02
2015-01-02	1	Promote_Services	PS	ba	oa	394615	1772	0.00449045271973949	0.716137077013655	0.00448875	0.812389432358954	0.0573774	1.99539884967588	2015-01-02
2015-01-02	1	Rate_Plan_Education	RPE	ba	oa	458131	4296	0.00937723053013221	0.716137077013655	0.0093742	0.82741926943437	0.113146	2.13001432721547	2015-01-02
2015-01-02	1	Upgrade_Services	US	ba	oa	2594896	9187	0.00354041163884795	0.716137077013655	0.00353895	0.809416038598689	0.0435406	1.85164949283446	2015-01-02
2015-01-02	0	Announcement_Education	AE	ba	oa	6124	104	0.0169823644676682	0.716137077013655	0.016975	0.850503805903399	0.200172	2.32622019447368	2015-01-02
2015-01-02	0	Other_Device_Product	ODP	ba	oa	18121	130	0.00717399702003201	0.716137077013655	0.00717093	0.820385680873937	0.0888405	2.0870096536196	2015-01-02
2015-01-02	0	other	oth	ba	oa	108429	270	0.00249010873474808	0.716137077013655	0.00248898	0.806125717907913	0.0294514	1.69102743243805	2015-01-02
2015-01-02	0	Portfolio_Awareness	PA	ba	oa	682611	648	0.000949296158426981	0.716137077013655	0.000948908	0.80162275667418	0.0115088	1.52318491605407	2015-01-02
2015-01-02	0	Rate_Plan_Education	RPE	ba	oa	26480	233	0.00879909365558912	0.716137077013655	0.00879576	0.825484934736379	0.107382	2.13028603140446	2015-01-02
2015-01-02	0	Upgrade_Services	US	ba	oa	155747	468	0.00300487328808902	0.716137077013655	0.00300378	0.80794698454585	0.0372513	1.82147119975462	2015-01-02
2015-01-02	1	Announcement_Education	AE	ol	by.gr	96727	1502	0.0155282392713513	0.789128928245123	0.0155227	0.846232459192241	0.161121	2.01190906535074	2015-01-02
2015-01-02	1	Other_Device_Product	ODP	ol	by.gr	289583	2317	0.00800116028910537	0.789128928245123	0.00800086	0.824083585409926	0.0944541	2.02691127523637	2015-01-02
2015-01-02	1	other	oth	ol	by.gr	1735974	4578	0.0026371362704741	0.789128928245123	0.0026369	0.807662836020282	0.0434351	2.37439360441006	2015-01-02
2015-01-02	1	Portfolio_Awareness	PA	ol	by.gr	11221689	12305	0.00109653725031945	0.789128928245123	0.00109589	0.801520476460665	0.0118728	1.38547287189295	2015-01-02
2015-01-02	1	Pre_Order_Phone	POP	ol	by.gr	96207	1297	0.0134813475110959	0.789128928245123	0.013481	0.840918345433343	0.15327	2.14523289914873	2015-01-02
2015-01-02	1	Promote_Services	PS	ol	by.gr	394615	1772	0.00449045271973949	0.789128928245123	0.00448851	0.812228368930658	0.0521775	1.81456328587498	2015-01-02
2015-01-02	1	Rate_Plan_Education	RPE	ol	by.gr	458131	4296	0.00937723053013221	0.789128928245123	0.0093749	0.827645336030837	0.186285	3.5068824257626	2015-01-02
2015-01-02	1	Upgrade_Services	US	ol	by.gr	2594896	9187	0.00354041163884795	0.789128928245123	0.00353856	0.809084394394884	0.0371751	1.5809441087415	2015-01-02
2015-01-02	0	Announcement_Education	AE	ol	by.gr	6124	104	0.0169823644676682	0.789128928245123	0.0169756	0.850611629307437	0.175685	2.04165415176003	2015-01-02
2015-01-02	0	Other_Device_Product	ODP	ol	by.gr	18121	130	0.00717399702003201	0.789128928245123	0.00717377	0.821581884899591	0.0847075	1.98991867711216	2015-01-02
2015-01-02	0	other	oth	ol	by.gr	108429	270	0.00249010873474808	0.789128928245123	0.00248988	0.80721271464799	0.0407512	2.33983434080449	2015-01-02
2015-01-02	0	Portfolio_Awareness	PA	ol	by.gr	682611	648	0.000949296158426981	0.789128928245123	0.000948732	0.80106602661692	0.0102335	1.354399488951	2015-01-02
2015-01-02	0	Rate_Plan_Education	RPE	ol	by.gr	26480	233	0.00879909365558912	0.789128928245123	0.00879571	0.825467736194499	0.160546	3.18497421539792	2015-01-02
2015-01-02	0	Upgrade_Services	US	ol	by.gr	155747	468	0.00300487328808902	0.789128928245123	0.00300345	0.807616526754367	0.0318287	1.5563231451152	2015-01-02
2015-01-02	1	Announcement_Education	AE	ol	oa	96727	1502	0.0155282392713513	0.785412981049352	0.0155231	0.846310956681961	0.200823	2.50766575574215	2015-01-02
2015-01-02	1	Other_Device_Product	ODP	ol	oa	289583	2317	0.00800116028910537	0.785412981049352	0.00799774	0.822904319582692	0.10058	2.15836830866287	2015-01-02
2015-01-02	1	other	oth	ol	oa	1735974	4578	0.0026371362704741	0.785412981049352	0.00263601	0.806647697060116	0.0331668	1.81307370764077	2015-01-02
2015-01-02	1	Portfolio_Awareness	PA	ol	oa	11221689	12305	0.00109653725031945	0.785412981049352	0.00109607	0.802013476383799	0.0135557	1.58185555298828	2015-01-02
2015-01-02	1	Pre_Order_Phone	POP	ol	oa	96207	1297	0.0134813475110959	0.785412981049352	0.0134758	0.839745377894121	0.165234	2.31268619337079	2015-01-02
2015-01-02	1	Promote_Services	PS	ol	oa	394615	1772	0.00449045271973949	0.785412981049352	0.00448868	0.812342455525701	0.0571063	1.98597087580207	2015-01-02
2015-01-02	1	Rate_Plan_Education	RPE	ol	oa	458131	4296	0.00937723053013221	0.785412981049352	0.00936492	0.824422272269774	0.0907314	1.70805138430274	2015-01-02
2015-01-02	1	Upgrade_Services	US	ol	oa	2594896	9187	0.00354041163884795	0.785412981049352	0.0035389	0.809373520111021	0.0409126	1.73988863360953	2015-01-02
2015-01-02	0	Announcement_Education	AE	ol	oa	6124	104	0.0169823644676682	0.785412981049352	0.016975	0.850503805903399	0.208364	2.42142030154724	2015-01-02
2015-01-02	0	Other_Device_Product	ODP	ol	oa	18121	130	0.00717399702003201	0.785412981049352	0.00717106	0.820440436692013	0.0937272	2.20180628437183	2015-01-02
2015-01-02	0	other	oth	ol	oa	108429	270	0.00249010873474808	0.785412981049352	0.00248895	0.806089484683245	0.030503	1.75140773517245	2015-01-02
2015-01-02	0	Portfolio_Awareness	PA	ol	oa	682611	648	0.000949296158426981	0.785412981049352	0.0009489	0.801597450762486	0.0116488	1.54171385810255	2015-01-02
2015-01-02	0	Rate_Plan_Education	RPE	ol	oa	26480	233	0.00879909365558912	0.785412981049352	0.00878818	0.822877635787193	0.0896651	1.7788112536038	2015-01-02
2015-01-02	0	Upgrade_Services	US	ol	oa	155747	468	0.00300487328808902	0.785412981049352	0.00300368	0.807846845821158	0.0344714	1.68554284857767	2015-01-02
2015-01-03	1	Announcement_Education	AE	ba	by.gr	87035	1342	0.0154190842764405	0.801083406838202	0.0154128	0.845739824553053	0.160346	2.01363008261973	2015-01-03
2015-01-03	1	Other_Device_Product	ODP	ba	by.gr	260902	2128	0.00815631923097562	0.801083406838202	0.00815343	0.823598739923249	0.0916061	1.93480613847738	2015-01-03
2015-01-03	1	other	oth	ba	by.gr	1652576	4367	0.00264254109947137	0.801083406838202	0.00264252	0.807924610792376	0.0378696	2.06653040593329	2015-01-03
2015-01-03	1	Portfolio_Awareness	PA	ba	by.gr	10987296	12110	0.00110218201093335	0.801083406838202	0.00110176	0.802160266666614	0.0144456	1.67817064201364	2015-01-03
2015-01-03	1	Pre_Order_Phone	POP	ba	by.gr	86586	1226	0.0141593329175617	0.801083406838202	0.0141547	0.842092402519027	0.149607	2.0124618215199	2015-01-03
2015-01-03	1	Promote_Services	PS	ba	by.gr	369573	1690	0.00457284487773728	0.801083406838202	0.00457173	0.813046783639707	0.0635692	2.17709279545694	2015-01-03
2015-01-03	1	Rate_Plan_Education	RPE	ba	by.gr	439111	3993	0.00909337274629877	0.801083406838202	0.00908994	0.826387570887954	0.0967028	1.86711405355353	2015-01-03
2015-01-03	1	Upgrade_Services	US	ba	by.gr	2566536	8860	0.00345212379643223	0.801083406838202	0.00345041	0.808897746572923	0.0384073	1.66876242469029	2015-01-03
2015-01-03	0	Other_Device_Product	ODP	ba	by.gr	16052	122	0.00760029902815848	0.801083406838202	0.00759674	0.821559934773487	0.0821592	1.83976194361817	2015-01-03
2015-01-03	0	other	oth	ba	by.gr	99216	223	0.00224762135139494	0.801083406838202	0.00224765	0.806796378304196	0.0325394	2.03998224088459	2015-01-03
2015-01-03	0	Portfolio_Awareness	PA	ba	by.gr	643705	630	0.000978709191322112	0.801083406838202	0.00097838	0.80192895784369	0.0128857	1.6605334400392	2015-01-03
2015-01-03	0	Rate_Plan_Education	RPE	ba	by.gr	25061	242	0.00965643829057101	0.801083406838202	0.00965278	0.82810416689279	0.103362	1.89945027407587	2015-01-03
2015-01-03	0	Upgrade_Services	US	ba	by.gr	151192	486	0.00321445579131171	0.801083406838202	0.00321305	0.808358232072289	0.0361734	1.67001125394807	2015-01-03
2015-01-03	1	Announcement_Education	AE	ba	oa	87035	1342	0.0154190842764405	0.729530797876735	0.0154135	0.84587815229864	0.188381	2.36569448937914	2015-01-03
2015-01-03	1	Other_Device_Product	ODP	ba	oa	260902	2128	0.00815631923097562	0.729530797876735	0.00815337	0.823576489664843	0.098745	2.08558635444527	2015-01-03
2015-01-03	1	other	oth	ba	oa	1652576	4367	0.00264254109947137	0.729530797876735	0.0026415	0.806763566371517	0.0318429	1.73765556179873	2015-01-03
2015-01-03	1	Portfolio_Awareness	PA	ba	oa	10987296	12110	0.00110218201093335	0.729530797876735	0.00110174	0.80210576913055	0.0135848	1.57816999900502	2015-01-03
2015-01-03	1	Pre_Order_Phone	POP	ba	oa	86586	1226	0.0141593329175617	0.729530797876735	0.0141539	0.841920468537946	0.168919	2.27224019216561	2015-01-03
2015-01-03	1	Promote_Services	PS	ba	oa	369573	1690	0.00457284487773728	0.729530797876735	0.00457118	0.812684300349792	0.0583241	1.99746068711751	2015-01-03
2015-01-03	1	Rate_Plan_Education	RPE	ba	oa	439111	3993	0.00909337274629877	0.729530797876735	0.00909059	0.826603980668556	0.1103	2.12964547155774	2015-01-03
2015-01-03	1	Upgrade_Services	US	ba	oa	2566536	8860	0.00345212379643223	0.729530797876735	0.0034507	0.809150638358685	0.0420021	1.82495323123688	2015-01-03
2015-01-03	0	Other_Device_Product	ODP	ba	oa	16052	122	0.00760029902815848	0.729530797876735	0.007597	0.821663348288105	0.090814	2.03356582278966	2015-01-03
2015-01-03	0	other	oth	ba	oa	99216	223	0.00224762135139494	0.729530797876735	0.00224686	0.805739554893585	0.0273559	1.71501472625232	2015-01-03
2015-01-03	0	Portfolio_Awareness	PA	ba	oa	643705	630	0.000978709191322112	0.729530797876735	0.000978405	0.802005664464784	0.0122666	1.58075226767539	2015-01-03
2015-01-03	0	Rate_Plan_Education	RPE	ba	oa	25061	242	0.00965643829057101	0.729530797876735	0.00965368	0.828386499417742	0.120699	2.21804675442312	2015-01-03
2015-01-03	0	Upgrade_Services	US	ba	oa	151192	486	0.00321445579131171	0.729530797876735	0.00321335	0.808639120159814	0.0401603	1.85407379350381	2015-01-03
2015-01-03	1	Announcement_Education	AE	ol	by.gr	87035	1342	0.0154190842764405	0.806946830906752	0.0154132	0.845818868979103	0.15928	2.00024322128192	2015-01-03
2015-01-03	1	Other_Device_Product	ODP	ol	by.gr	260902	2128	0.00815631923097562	0.806946830906752	0.00815607	0.824577751293115	0.0967778	2.04403725852684	2015-01-03
2015-01-03	1	other	oth	ol	by.gr	1652576	4367	0.00264254109947137	0.806946830906752	0.00264228	0.807651423869821	0.0437659	2.38828936912551	2015-01-03
2015-01-03	1	Portfolio_Awareness	PA	ol	by.gr	10987296	12110	0.00110218201093335	0.806946830906752	0.00110157	0.801642540074011	0.0122572	1.42394038276635	2015-01-03
2015-01-03	1	Pre_Order_Phone	POP	ol	by.gr	86586	1226	0.0141593329175617	0.806946830906752	0.014159	0.84301654766734	0.161642	2.17435249523164	2015-01-03
2015-01-03	1	Promote_Services	PS	ol	by.gr	369573	1690	0.00457284487773728	0.806946830906752	0.00457102	0.812578850665454	0.0548676	1.87908384349674	2015-01-03
2015-01-03	1	Rate_Plan_Education	RPE	ol	by.gr	439111	3993	0.00909337274629877	0.806946830906752	0.0090911	0.826773779111796	0.181088	3.49640289350361	2015-01-03
2015-01-03	1	Upgrade_Services	US	ol	by.gr	2566536	8860	0.00345212379643223	0.806946830906752	0.00345038	0.808871585353707	0.0364999	1.58588762097188	2015-01-03
2015-01-03	0	Other_Device_Product	ODP	ol	by.gr	16052	122	0.00760029902815848	0.806946830906752	0.00760019	0.822932152563614	0.090313	2.0223471067633	2015-01-03
2015-01-03	0	other	oth	ol	by.gr	99216	223	0.00224762135139494	0.806946830906752	0.00224747	0.806555583096715	0.0367654	2.30492151296638	2015-01-03
2015-01-03	0	Portfolio_Awareness	PA	ol	by.gr	643705	630	0.000978709191322112	0.806946830906752	0.000978219	0.801434967203844	0.0109519	1.41133164530955	2015-01-03
2015-01-03	0	Rate_Plan_Education	RPE	ol	by.gr	25061	242	0.00965643829057101	0.806946830906752	0.00965404	0.828499432427722	0.186029	3.41859518039569	2015-01-03
2015-01-03	0	Upgrade_Services	US	ol	by.gr	151192	486	0.00321445579131171	0.806946830906752	0.00321297	0.808283328582283	0.0336937	1.55553136246939	2015-01-03
2015-01-03	1	Announcement_Education	AE	ol	oa	87035	1342	0.0154190842764405	0.805516868343152	0.0154135	0.84587815229864	0.194464	2.44208499361733	2015-01-03
2015-01-03	1	Other_Device_Product	ODP	ol	oa	260902	2128	0.00815631923097562	0.805516868343152	0.00815342	0.823595031546849	0.101615	2.1462034270794	2015-01-03
2015-01-03	1	other	oth	ol	oa	1652576	4367	0.00264254109947137	0.805516868343152	0.00264146	0.806718035217757	0.0334902	1.82754812833478	2015-01-03
2015-01-03	1	Portfolio_Awareness	PA	ol	oa	10987296	12110	0.00110218201093335	0.805516868343152	0.00110174	0.80210576913055	0.0135808	1.57770531200219	2015-01-03
2015-01-03	1	Pre_Order_Phone	POP	ol	oa	86586	1226	0.0141593329175617	0.805516868343152	0.0141541	0.841963452033216	0.172567	2.32131183135966	2015-01-03
2015-01-03	1	Promote_Services	PS	ol	oa	369573	1690	0.00457284487773728	0.805516868343152	0.00457105	0.812598622481267	0.055859	1.91303691821557	2015-01-03
2015-01-03	1	Rate_Plan_Education	RPE	ol	oa	439111	3993	0.00909337274629877	0.805516868343152	0.00908129	0.82350765611534	0.0857946	1.65650119106172	2015-01-03
2015-01-03	1	Upgrade_Services	US	ol	oa	2566536	8860	0.00345212379643223	0.805516868343152	0.00345066	0.809115756733062	0.0397726	1.72808347403325	2015-01-03
2015-01-03	0	Other_Device_Product	ODP	ol	oa	16052	122	0.00760029902815848	0.805516868343152	0.00759701	0.821667325730975	0.092486	2.07100632817104	2015-01-03
2015-01-03	0	other	oth	ol	oa	99216	223	0.00224762135139494	0.805516868343152	0.00224683	0.805699422359004	0.0286402	1.79553093712185	2015-01-03
2015-01-03	0	Portfolio_Awareness	PA	ol	oa	643705	630	0.000978709191322112	0.805516868343152	0.000978417	0.802042483642909	0.0124076	1.59892242645959	2015-01-03
2015-01-03	0	Rate_Plan_Education	RPE	ol	oa	25061	242	0.00965643829057101	0.805516868343152	0.00964469	0.825566311196279	0.0974379	1.79058499119964	2015-01-03
2015-01-03	0	Upgrade_Services	US	ol	oa	151192	486	0.00321445579131171	0.805516868343152	0.0032133	0.80859230547856	0.0376754	1.73935383450257	2015-01-03
2015-01-04	1	Announcement_Education	AE	ba	by.gr	75240	1189	0.015802764486975	0.817020690114967	0.0157967	0.846999735785031	0.162255	1.99771446735674	2015-01-04
2015-01-04	1	Other_Device_Product	ODP	ba	by.gr	226526	1968	0.00868774445317535	0.817020690114967	0.00868427	0.825081356365633	0.0970451	1.94554960127332	2015-01-04
2015-01-04	1	other	oth	ba	by.gr	1589005	4023	0.00253177302777524	0.817020690114967	0.00253176	0.807599121196942	0.036274	2.05336697755791	2015-01-04
2015-01-04	1	Portfolio_Awareness	PA	ba	by.gr	10683529	11461	0.00107277286372321	0.817020690114967	0.00107235	0.802037970139405	0.0139511	1.65940494690702	2015-01-04
2015-01-04	1	Pre_Order_Phone	POP	ba	by.gr	75107	1050	0.0139800551213602	0.817020690114967	0.0139752	0.841478164968096	0.146797	1.995108924425	2015-01-04
2015-01-04	1	Promote_Services	PS	ba	by.gr	354586	1672	0.00471535819237082	0.817020690114967	0.00471416	0.813447170169557	0.0640685	2.13817756125565	2015-01-04
2015-01-04	1	Rate_Plan_Education	RPE	ba	by.gr	411655	3513	0.00853384508872721	0.817020690114967	0.00853096	0.824798937375064	0.0935493	1.90333757043893	2015-01-04
2015-01-04	1	Upgrade_Services	US	ba	by.gr	2519472	7968	0.00316256739507325	0.817020690114967	0.00316108	0.808102388945962	0.035402	1.65720515283819	2015-01-04
